id,consume,consumesum,consumeavg,consumemax,remaindersum,remainderavg,remaindermax
1643,1068,13212.740000000034,12.325317164179136,300.0,106398.82999999987,99.25263992537302,378.4
1648,451,3414.659999999995,7.537880794701976,200.0,23247.93000000001,51.31993377483446,201.94
1649,532,3161.759999999996,5.909831775700927,100.0,11892.949999999988,22.229813084112127,108.18
1650,1544,5400.919999999995,3.4867140090380855,100.0,111907.25000000028,72.2448353776632,248.02
1651,1777,9384.360000000032,5.254400895856681,100.0,103206.22000000004,57.7862374020157,171.45
1652,1101,9454.660000000034,8.587338782924645,400.0,177305.6600000007,161.04056312443296,433.99
1653,1195,9970.660000000007,8.34364853556486,400.0,179386.19000000038,150.11396652719696,430.24
1654,1774,12929.600000000019,7.259741718135889,500.0,449510.1999999997,252.39202695115088,567.2
1655,2080,17625.030000000006,8.469500240269104,500.0,547420.3700000002,263.05640076886124,558.92
1656,1119,7949.720000000013,7.097964285714298,400.0,129098.3399999999,115.26637499999991,400.07
1657,1033,5849.000000000004,5.6566731141199265,300.0,100103.9000000001,96.81228239845271,311.4
1660,2335,12443.470000000127,5.324548566538351,200.0,146369.97999999966,62.63157038938796,262.0
1661,1856,11417.550000000057,6.0538441145281325,200.0,107686.9799999998,57.09808059384932,206.04
1662,1537,11796.789999999972,7.645359688917675,500.0,258219.64999999976,167.34909267660387,525.77
1663,1506,8696.170000000004,5.751435185185188,200.0,186104.5600000003,123.08502645502665,373.14
1664,1397,9899.27000000006,7.086091624910566,400.0,99275.01999999986,71.06300644237642,402.32
1665,1546,12114.150000000058,7.835802069857735,300.0,117685.5100000003,76.1225808538165,307.83
1666,1695,8574.640000000136,5.037978848413711,100.0,87403.13999999997,51.35319623971796,137.04
1667,1661,19631.88000000003,11.819313666466002,200.0,87128.5699999999,52.45549066827207,137.99
1670,1081,9675.280000000053,8.950305272895516,300.0,168300.98,155.69008325624424,372.97
1671,1219,10127.230000000027,8.307817883511097,300.0,204013.52999999965,167.36138638228027,397.41
1672,1437,14411.30000000004,9.98012465373964,500.0,314474.22,217.7799307479224,632.66
1673,1668,17218.970000000056,10.316938286399076,500.0,367581.72999999876,220.24070101857325,526.88
1674,1982,8373.630000000212,4.218453400503885,300.0,336690.20999999996,169.61723425692693,335.2
1675,2014,8307.970000000128,4.123062034739518,200.0,333002.16,165.26161786600494,397.53
1676,1234,10492.020000000022,8.502447325769872,700.0,231449.8800000002,187.56068071312822,716.2
1677,1341,12293.940000000057,9.167740492170065,500.0,238981.2199999999,178.21120059656965,501.47
1678,1585,12781.450000000108,8.064006309148333,400.0,166149.85999999993,104.82641009463718,409.51
1679,1695,13033.400000000092,7.6893215339233585,300.0,224461.09000000037,132.42542182890878,403.57
1680,1507,9545.23000000002,6.32134437086094,500.0,232777.91999999975,154.15756291390713,560.46
1681,1419,9150.080000000089,6.448259337561726,400.0,212174.33999999947,149.5238477801265,471.25
1682,1012,6790.520000000062,6.710000000000061,117.3,68379.26000000002,67.56843873517789,180.51
1683,1431,8655.920000000086,6.048860936408166,300.0,96608.36,67.51108315863033,311.39
1684,905,10144.380000000012,11.12322368421054,500.0,253978.64999999994,278.4853618421052,596.02
1685,716,7299.890000000026,10.195377094972104,500.0,170577.58999999982,238.23685754189918,545.24
1686,1836,10662.110000000126,5.791477457903382,600.0,239958.5100000004,130.3413959804456,616.16
1687,1871,11096.380000000096,5.930721539283857,300.0,213430.21000000002,114.07280064136826,324.93
1688,1780,12559.210000000103,7.020240357741812,500.0,475883.7200000002,266.0054332029068,580.86
1689,1611,11587.290000000068,7.188145161290365,400.0,306454.5400000004,190.1082754342434,477.14
1694,1582,11173.980000000025,7.0542803030303185,100.0,82035.4099999998,51.79003156565644,118.92
1695,1703,13664.89000000008,8.019301643192534,100.0,94519.75000000013,55.469336854460174,141.16
1696,1971,11603.730000000109,5.887229832572354,300.0,140110.52999999988,71.08601217656006,304.89
1697,1735,10740.480000000005,6.176239217941348,150.0,94911.93999999986,54.57845888441625,157.54
1698,1162,10038.92000000003,8.624501718213084,200.0,91950.88999999988,78.99560996563564,213.39
1699,1243,11056.000000000018,8.866078588612686,200.0,67227.63000000006,53.91149157979155,201.15
1712,1528,7122.710000000093,4.66145942408383,500.0,265111.3900000005,173.50221858638776,509.06
1713,1583,8251.530000000099,5.202730138713807,300.0,170568.12999999995,107.54610970996214,322.21
1714,1211,12274.390000000067,10.094070723684265,200.0,247398.1900000004,203.45245888157928,470.75
1715,925,10268.050000000032,11.07664509169367,200.0,206368.29999999978,222.61952535059308,455.68
1716,1510,12409.940000000068,8.218503311258322,200.0,84000.88999999968,55.62972847682098,209.99
1717,1636,12875.900000000074,7.870354523227429,500.0,134833.6400000004,82.4166503667484,503.02
1720,1865,12445.700000000108,6.666148901981847,400.0,311030.33999999875,166.5936475629345,446.23
1721,1733,12996.700000000104,7.490893371757985,200.0,231666.47999999992,133.52534870316998,276.05
1722,1171,9575.580000000075,8.170290102389142,1200.0,468452.22000000055,399.703259385666,1677.22
1723,1206,7017.080000000036,5.808841059602679,200.0,228663.6099999996,189.29106788079437,964.3
1724,1537,16297.19000000004,10.582590909090936,300.0,211315.14999999956,137.21762987012957,350.05
1725,1629,15976.130000000074,9.801306748466303,300.0,224804.04999999973,137.91659509202438,338.43
1730,1595,13180.900000000074,8.222645040549017,200.0,114293.58000000005,71.29980037429821,203.0
1731,1833,15480.410000000109,8.436190735694883,150.0,145200.19000000018,79.1281689373298,205.04
1732,1519,12171.330000000089,7.975969855832299,200.0,136852.02000000028,89.6802228047184,248.29
1733,1837,15603.530000000088,8.484790647090858,200.0,123652.20000000056,67.23882544861368,213.94
1734,1324,11187.250000000053,8.373690119760518,200.0,172476.3500000003,129.0990643712577,279.28
1735,1344,10629.750000000022,7.897288261515618,200.0,161900.18000000025,120.2824517087669,269.63
1742,1676,11957.000000000107,7.10879904875155,400.0,258393.55999999982,153.62280618311524,504.34
1743,1612,13254.590000000013,8.197025355596793,400.0,273713.63000000064,169.27249845392743,420.49
1744,1295,11938.960000000045,9.20505782575177,300.0,162848.73999999955,125.55801079413997,329.29
1745,1408,14894.800000000014,10.526360424028278,500.0,247385.85000000056,174.83098939929368,583.6
1746,1635,12661.46000000007,7.729829059829102,300.0,210744.8199999997,128.65984126984108,413.05
1747,1637,16097.850000000002,9.797839318320147,300.0,199981.2600000001,121.71713937918447,443.21
1748,1456,11599.510000000097,7.9557681755830565,300.0,168891.68999999968,115.83792181069937,307.88
1749,1876,13614.660000000116,7.249552715655014,200.0,147791.0000000001,78.69595314164009,224.31
1750,1576,9074.35000000003,5.754185161699448,200.0,99613.64000000023,63.16654407102107,207.1
1751,1717,9339.20000000006,5.426612434631064,150.0,91962.20000000027,53.43532829750161,158.52
1752,1662,11412.30000000006,6.846010797840467,300.0,162928.66,97.73764847030594,338.38
1753,1802,14209.30000000002,7.87218836565098,200.0,123608.29000000011,68.4810470914128,227.14
1754,1297,10262.860000000066,7.882380952381003,200.0,87098.40000000029,66.89585253456244,207.75
1755,1856,12851.300000000123,6.9055883933369815,200.0,104097.36999999969,55.93625470177307,219.06
1756,1019,10039.19000000003,9.765749027237383,700.0,192131.10000000044,186.897957198444,703.99
1757,1033,13524.610000000035,12.99194044188284,500.0,173849.1800000004,167.00209414025014,584.58
1758,1731,10461.480000000145,6.040115473441192,200.0,161218.02000000008,93.08199769053122,345.86
1759,2334,10173.770000000188,4.3589417309341,200.0,216625.12999999977,92.8128234790059,271.83
1760,1890,13472.240000000096,7.10936147757261,350.0,299706.1299999994,158.1562691292873,385.26
1761,1161,8415.010000000057,7.241833046471649,500.0,148569.9400000001,127.85709122203106,516.82
1770,1516,8543.720000000058,5.6356992084433095,500.0,187260.21999999997,123.52257255936674,500.88
1771,1543,10016.530000000039,6.487389896373082,200.0,102480.96999999999,66.37368523316061,217.26
1780,1406,9461.360000000019,6.70542877391922,300.0,156407.9699999998,110.84902197023374,315.74
1781,1287,11901.270000000022,9.1901698841699,300.0,157192.5600000004,121.38421621621653,349.52
1782,1204,8604.130000000092,7.128525269262711,200.0,110700.75999999994,91.71562551781271,259.41
1783,1279,8931.5000000001,6.977734375000078,200.0,73597.19,57.4978046875,207.46
1788,1656,11055.480000000156,6.651913357400816,300.0,383898.1399999998,230.98564380264727,434.63
1789,1592,11360.930000000106,7.127308657465562,300.0,379644.1799999995,238.17075282308627,437.62
1790,1123,8005.520000000017,7.103389529724948,500.0,206831.00999999983,183.52352262644175,513.95
1791,747,8024.140000000016,10.489071895424857,300.0,98018.17999999975,128.12833986928072,329.88
1792,1089,8348.130000000037,7.630831809872063,400.0,198495.17999999967,181.43983546617886,451.51
1793,1190,11767.69000000001,9.863948030176035,500.0,222356.53999999995,186.38435875942997,519.22
1794,1233,10992.030000000057,8.900429149797617,300.0,169429.11999999988,137.18957085020233,336.23
1795,1327,14474.720000000043,10.850614692653705,200.0,172555.30000000022,129.35179910044994,266.9
1796,1026,11240.450000000012,10.913058252427195,200.0,99456.99000000037,96.56018446601978,232.44
1797,1084,11743.590000000031,10.82358525345625,300.0,107078.02999999993,98.68942857142851,303.98
1798,1374,8881.29999999997,6.440391588107302,300.0,126149.86000000003,91.47923132704861,304.6
1799,1459,10686.370000000019,7.309418604651176,200.0,122607.37000000007,83.86277017783863,221.18
1800,915,10192.170000000016,11.09050054406966,200.0,115612.09,125.80205658324265,279.74
1801,1285,11469.26000000005,8.91162393162397,200.0,165818.06000000075,128.84076146076205,268.47
1802,1736,13325.720000000056,7.676105990783443,300.0,163454.59000000055,94.15586981566852,305.87
1803,1716,13194.060000000032,7.684368083867229,200.0,120987.68000000055,70.46457775189316,229.57
1804,1318,9666.980000000045,7.323469696969731,300.0,143580.4200000003,108.77304545454568,317.79
1805,1117,8940.19000000003,7.960988423864674,300.0,106354.94999999994,94.70609973285836,314.49
1806,1090,7387.14000000003,6.764780219780247,200.0,140684.90000000017,128.83232600732617,277.47
1807,984,6735.140000000031,6.830770791075082,300.0,127965.91999999981,129.7828803245434,307.31
1812,1820,10353.07000000004,5.6791387822271195,300.0,214041.57000000007,117.41172243554584,315.51
1813,1532,10629.120000000059,6.924508143322514,300.0,150928.4499999997,98.32472312703563,301.87
1822,1428,9315.850000000011,6.51002795248079,500.0,184808.35000000036,129.14629629629655,563.56
1823,1368,9647.440000000008,7.021426491994183,300.0,139566.9700000001,101.57712518195058,311.56
1824,2402,11740.120000000175,4.875465116279143,613.56,782361.0399999997,324.9007641196012,747.19
1825,2771,16483.20000000018,5.927076591154325,600.0,686112.0500000016,246.71414958648023,634.1
1828,1513,9179.420000000044,6.043067807768297,200.0,83483.62999999998,54.95959842001315,217.81
1829,1652,10532.120000000044,6.359975845410655,200.0,97341.42000000022,58.781050724637815,234.56
1832,2819,12528.230000000322,4.437913567127284,200.0,262862.27,93.11451292950763,214.72
1833,3501,10759.660000000318,3.068052466495671,200.0,393165.7699999995,112.10885942400898,400.67
1834,1542,11311.360000000079,7.330758263123836,200.0,127892.56000000006,82.88565132858072,227.15
1835,1272,10316.570000000029,8.104139827179912,200.0,103286.72000000003,81.13646504320505,244.92
1836,920,6170.860000000016,6.70017372421283,200.0,70612.67999999992,76.66957654723119,225.59
1837,935,6670.360000000019,7.1112579957356274,100.0,52596.14000000003,56.07264392324097,126.29
1840,1177,10730.03000000006,9.039620893007633,300.0,140940.22000000015,118.73649536647022,372.2
1841,1053,9162.700000000024,8.676799242424266,300.0,81005.33,76.7095928030303,307.1
1842,1578,13398.060000000083,8.479784810126635,300.0,180975.10999999993,114.54120886075945,337.33
1843,1176,10450.390000000025,8.826342905405426,300.0,155506.09,131.33960304054054,351.45
1844,2089,10458.510000000151,5.001678622668652,200.0,280653.5300000008,134.21976566236287,299.74
1845,962,8727.080000000025,9.071808731808758,200.0,103022.0699999999,107.09154885654875,255.24
1848,1265,9406.780000000026,7.406913385826792,400.0,252508.38000000012,198.82549606299222,493.08
1849,832,6598.760000000013,7.837007125890752,250.0,81421.91000000002,96.70060570071261,261.52
1850,1167,8541.220000000072,7.318954584404517,200.0,78820.41999999977,67.54106255355593,240.98
1851,1294,12191.600000000024,9.42163833075736,200.0,84984.47000000018,65.67578825347772,239.82
1856,1718,9490.540000000094,5.492210648148203,200.0,151226.78999999983,87.51550347222212,231.38
1857,1515,9416.980000000063,6.211728232190016,200.0,131008.17999999996,86.41700527704484,226.26
1862,1827,9012.890000000061,4.887684381778775,300.0,208092.2700000002,112.84830260303698,304.24
1863,2095,9674.770000000073,4.598274714828932,300.0,194922.72999999928,92.64388307984757,360.8
1866,815,7726.640000000007,9.388383961117869,300.0,72558.82000000007,88.16381530984212,309.79
1867,1000,11629.490000000029,11.502957467853639,300.0,99986.06000000017,98.89818001978256,304.73
1868,1953,12628.350000000086,6.459514066496207,300.0,188090.31000000017,96.20987723785176,302.28
1869,1762,14059.040000000063,7.969977324263074,200.0,135687.47000000038,76.9203344671204,353.1
1870,1628,11260.920000000076,6.912780847145535,500.0,337471.75000000047,207.1649785144263,546.67
1871,1416,9453.66000000008,6.662198731501113,500.0,220336.5300000007,155.2759196617341,536.55
1872,2214,16078.090000000151,7.258731376975238,200.0,119916.89999999986,54.13855530474034,206.03
1873,1436,11937.649999999996,8.313126740947073,200.0,81095.25000000044,56.47301532033457,218.4
1874,1271,8413.320000000056,6.614245283018912,100.0,68354.06999999993,53.737476415094285,132.47
1875,957,7142.900000000017,7.4482794577685265,100.0,48082.97000000013,50.138654848800975,132.31
1876,2012,12222.220000000149,6.065617866005036,300.0,229552.97999999966,113.92207444168717,329.19
1877,2031,17721.88000000004,8.725691777449553,500.0,362225.90999999916,178.34855243722262,948.54
1878,1718,11176.4300000001,6.479089855072522,200.0,108268.9600000002,62.764614492753736,225.48
1879,1718,10927.2900000001,6.3567713787086095,200.0,122051.84999999974,71.00165794066302,268.41
1880,1817,12177.050000000118,6.6980473047305376,900.0,747727.0799999987,411.2910231023095,927.26
1881,1050,8957.190000000055,8.530657142857196,800.0,392810.64000000077,374.10537142857214,807.8
1884,1958,10069.140000000069,5.121637843336759,300.0,75391.14999999976,38.347482197354914,301.89
1885,1581,12241.940000000037,7.733379658875576,100.0,39456.469999999914,24.92512318382812,107.71
1886,1044,8800.240000000016,8.381180952380967,200.0,61214.79999999998,58.29980952380951,206.28
1887,685,6250.19,9.097802037845705,100.0,35941.93000000005,52.317219796215504,152.23
1888,1783,7715.640000000121,4.322487394958051,300.0,137811.99999999997,77.20560224089634,325.16
1889,1838,9552.29000000011,5.188642042368338,100.0,131420.4400000004,71.38535578489973,148.77
1890,1595,11272.690000000073,7.063088972431124,300.0,190337.59999999945,119.25914786967384,309.51
1891,1373,11186.070000000018,8.147174071376561,200.0,141312.69999999995,102.9225782957028,290.64
1892,1389,11120.980000000101,7.99495327102811,500.0,323274.8899999995,232.40466570812328,578.64
1893,1097,7980.820000000043,7.26189262966337,500.0,246808.94999999975,224.57593266605983,685.11
1900,1059,8755.940000000033,8.206129334582974,500.0,181987.82000000039,170.5602811621372,508.85
1901,637,9011.380000000023,14.124420062695961,200.0,71299.25000000004,111.75431034482766,400.44
1902,1340,9698.400000000018,7.205349182763758,100.0,79936.69000000025,59.38832838038652,161.93
1903,989,9057.790000000003,9.08504513540622,115.0,54670.27999999991,54.83478435305909,119.95
1904,1484,10933.930000000077,7.333286384976577,200.0,156421.29000000015,104.91032193158964,245.27
1905,1135,9960.930000000031,8.73765789473687,200.0,122713.31999999972,107.64326315789448,315.79
1906,1742,12931.330000000129,7.380896118721535,200.0,108066.42000000029,61.68174657534263,215.39
1907,1598,13532.910000000064,8.395105459057111,200.0,113644.65000000002,70.49916253101739,227.82
1910,1899,13066.880000000137,6.852060828526554,200.0,137367.24999999977,72.0331672784477,217.55
1911,1600,13400.150000000056,8.349003115264832,160.0,85329.16999999975,53.16459190031137,172.26
1914,1514,7556.010000000101,4.977608695652241,200.0,94347.60000000012,62.15256916996056,209.66
1915,1757,10557.910000000056,5.995406019307244,200.0,165139.6899999997,93.77608745031216,220.8
1918,1328,9244.240000000063,6.96102409638559,150.0,76228.29000000001,57.40082078313254,168.41
1919,943,8471.660000000049,8.974216101694967,150.0,48527.16000000004,51.405889830508514,169.39
1924,1736,9849.800000000072,5.6608045977011905,200.0,117519.40000000007,67.53988505747131,240.98
1925,1786,10419.98000000006,5.824471771939664,100.0,108529.41999999936,60.66485187255414,149.12
1926,971,6656.460000000011,6.848209876543221,200.0,91811.54999999964,94.45632716049346,240.91
1927,1102,8864.75,8.02239819004525,200.0,112597.3499999999,101.89805429864245,253.17
1928,1647,12077.7300000001,7.324275318374833,300.0,194183.89999999988,117.75858095815639,338.5
1929,1408,11620.27000000007,8.2296529745043,350.0,181598.73999999987,128.6110056657223,350.08
1932,1815,14207.480000000078,7.802020867655178,300.0,188269.66999999943,103.38806699615564,407.14
1933,1353,9782.380000000036,7.203519882179703,200.0,133655.82000000012,98.42107511045664,302.76
1938,1502,10924.210000000086,7.258611295681121,300.0,172294.7300000001,114.48154817275754,429.7
1939,1240,8847.150000000052,7.09474739374503,300.0,159176.06999999972,127.64720930232535,375.58
1942,1600,11353.690000000079,7.069545454545503,200.0,184055.50000000003,114.60491905354921,291.38
1943,1645,19986.259999999915,12.127584951456258,200.0,196707.9700000003,119.36163228155358,296.32
1944,664,5270.030000000008,7.83065378900447,200.0,41504.77,61.67127786032689,204.84
1945,85,986.4600000000003,11.338620689655176,100.0,4137.720000000001,47.56000000000002,112.5
1946,1621,5164.950000000036,3.1823475046210943,50.0,28581.04000000006,17.61000616142949,58.39
1947,1519,5714.730000000027,3.7621658986175293,70.0,24598.860000000037,16.194114549045448,70.45
1948,2098,8422.180000000008,4.008653022370304,200.0,122907.32000000024,58.49943836268455,203.9
1949,1837,8088.780000000054,4.398466557911938,100.0,115453.67999999951,62.78068515497527,142.02
1950,1426,10976.130000000076,7.664895251396701,106.18,92024.43999999994,64.26287709497203,157.45
1951,827,7494.440000000017,8.986139088729036,100.0,53096.139999999905,63.66443645083921,180.26
1954,1707,9462.360000000133,5.530309760374128,600.0,575067.8699999995,336.10045002922243,681.79
1955,1141,6825.650000000035,5.976926444833656,600.0,410605.90000000014,359.5498248686516,749.34
1956,1842,9788.620000000083,5.311242539338081,100.0,87534.10000000002,47.495442213781885,115.17
1957,1799,9616.280000000035,5.3453474152307034,200.0,115209.85000000008,64.04105058365764,205.41
1964,884,5697.390000000006,6.4450113122172015,100.0,35129.03999999997,39.73873303167418,146.54
1965,779,5680.310000000007,7.291797175866504,147.25,34351.02000000001,44.09630295250322,151.31
1966,1897,7803.830000000056,4.10727894736845,200.0,220532.26999999926,116.06961578947329,272.9
1967,1240,6826.490000000064,5.491946902654919,200.0,134867.95999999988,108.50197908286394,237.73
1968,1656,7117.24,4.290078360458107,500.0,407698.17000000016,245.74934900542505,536.4
1969,1522,5894.380000000055,3.8702429415627413,400.0,384884.65999999945,252.71481286933647,553.49
1970,1566,11329.330000000033,7.220732950924177,350.0,145765.99999999985,92.90376035691514,351.22
1971,1363,8529.030000000015,6.23923189465985,200.0,68281.26999999995,49.94972201901971,201.61
1972,1599,7738.440000000053,4.803500931098729,200.0,179819.77000000002,111.61996896337679,292.34
1973,1762,9437.120000000074,5.316687323943704,200.0,112931.1799999999,63.62319999999995,222.23
1974,1336,9502.090000000057,6.986830882352983,200.0,222943.16000000047,163.9287941176474,312.97
1975,1507,12151.260000000044,7.957603143418496,200.0,241879.81000000035,158.40197118533095,303.2
1980,1299,7880.650000000067,5.988335866261449,300.0,104735.37000000014,79.58614741641348,310.2
1981,1541,9345.560000000072,5.986905829596459,100.0,85362.02000000003,54.684189622037174,191.44
1982,1774,12692.230000000085,7.134474423833662,400.0,264602.2399999996,148.73650365373783,493.52
1983,1193,11530.04000000003,9.552642916321483,200.0,143170.59000000026,118.61689312344677,401.77
1984,1536,11246.100000000044,7.297923426346557,200.0,154619.05000000008,100.33682673588584,280.16
1985,1682,13887.640000000005,8.24681710213777,200.0,108465.0500000002,64.40917458432317,206.58
1986,1357,7940.900000000061,5.84749631811492,200.0,92392.41000000012,68.03564801178211,204.79
1987,1285,8193.319999999989,6.346491092176598,200.0,101345.1499999998,78.50127807900837,245.15
1990,1413,6419.270000000032,4.539794908062258,100.0,73569.88999999996,52.029625176803364,120.0
1991,1740,7113.270000000035,4.083392652124015,100.0,91714.95000000006,52.64922502870267,129.88
1994,1534,9904.20000000004,6.4396618985695975,200.0,92222.33000000002,59.9625032509753,204.59
1995,1754,12272.960000000056,6.969312890403211,100.0,97349.2199999998,55.28064735945474,154.53
1996,1442,9291.780000000048,6.4258506224066725,300.0,91865.77999999982,63.53096818810499,306.92
1997,1327,8507.410000000049,6.401361926260383,200.0,52966.250000000044,39.85421369450718,213.27
1998,1463,10138.100000000015,6.910770279481946,200.0,131187.6000000003,89.42576687116585,296.12
1999,1122,8510.880000000026,7.518445229682002,100.0,64599.50999999992,57.066704946996396,148.52
2002,1367,8953.420000000071,6.521063364894443,200.0,107214.88000000002,78.0880407865987,202.0
2003,1296,8071.110000000017,6.218112480739612,200.0,98171.09000000005,75.63258089368263,201.97
2004,1631,8099.840000000035,4.966180257510751,400.0,161011.5800000001,98.71954629061932,406.17
2005,1588,8357.060000000043,5.25932032724987,200.0,100435.90000000008,63.20698552548778,215.32
2006,1605,10402.560000000109,6.413415536374913,200.0,124690.52000000002,76.87454993834773,205.66
2007,1279,13114.86000000006,10.18234472049694,200.0,107055.77000000014,83.11783385093179,228.47
2014,1398,9320.51000000006,6.629096728307298,200.0,123012.10999999986,87.49083214793731,216.76
2015,1431,7765.700000000067,5.422974860335242,215.0,140267.75000000023,97.95233938547503,300.72
2018,1600,8236.080000000069,5.137916406737411,100.0,52953.68000000008,33.034111041796685,116.16
2019,1385,10036.580000000038,7.246628158844793,100.0,55599.88999999993,40.14432490974724,110.95
2024,1912,13251.430000000093,6.923422152560132,700.0,296261.33000000013,154.78648380355284,700.8
2025,1604,9736.71999999999,6.047652173913037,200.0,183148.92999999993,113.75709937888195,261.14
2026,1909,10637.73000000016,5.560757971772169,100.0,103070.85000000006,53.8791688447465,124.86
2027,1986,13883.510000000104,6.9766381909548265,200.0,112493.45000000014,56.52937185929655,314.22
2030,1746,10715.840000000158,6.119840091376447,600.0,477291.21999999933,272.582078812107,656.82
2031,1809,9485.120000000083,5.217337733773423,500.0,464107.66999999946,255.28474697469719,567.24
2032,1695,13773.850000000064,8.03139941690966,500.0,332907.23999999923,194.11500874635524,511.32
2033,2097,13596.360000000052,6.462148288973409,200.0,196048.80999999936,93.17909220532289,237.39
2034,2025,9887.460000000057,4.8802862783810745,300.0,147694.0300000001,72.89932379072067,305.39
2035,1664,9878.120000000066,5.9363701923077326,250.0,151618.96000000014,91.11716346153854,251.64
2036,1729,11523.440000000026,6.645582468281445,300.0,223428.51000000036,128.85150519031163,378.77
2037,1825,12833.329999999996,7.028110624315442,200.0,126590.32000000012,69.32657174151157,223.39
2038,1412,9156.05,6.438853727144866,400.0,193845.8599999999,136.319170182841,414.55
2039,1270,7602.4300000000285,5.967370486656224,200.0,131460.76000000015,103.18740973312414,246.89
2044,1177,8441.44000000005,7.129594594594637,200.0,120050.20999999982,101.39375844594579,251.36
2045,1223,9424.58000000005,7.668494711147315,150.0,81083.99999999999,65.97558991049632,175.39
2048,1857,5911.670000000066,3.183451803984957,200.0,97597.44999999966,52.55651588583719,201.19
2049,1684,6374.940000000032,3.7855938242280476,108.0,79271.00000000003,47.07304038004752,120.06
2052,1309,10145.459999999961,7.7387185354690775,200.0,111645.92,85.16088482074753,274.35
2053,1394,9334.800000000056,6.686819484240727,200.0,154165.45000000027,110.43370343839561,436.27
2056,1178,8957.320000000047,7.597387616624298,200.0,71134.01999999989,60.33419847328235,218.14
2057,988,6524.5900000000065,6.597158746208298,100.0,34131.25000000005,34.51086956521744,114.0
2060,1300,6038.940000000021,4.631088957055231,200.0,82349.03000000001,63.15109662576688,212.31
2061,1428,6896.400000000009,4.7991649269311125,100.0,79566.29999999994,55.36972860125257,131.13
2062,776,7007.660000000006,9.00727506426736,200.0,59572.1399999998,76.57087403598946,209.65
2063,1100,8687.230000000027,7.876001813236652,200.0,70404.5,63.83000906618314,221.97
2064,1106,11498.330000000025,10.396320072332754,500.0,152121.96999999997,137.54246835443035,504.17
2065,1089,10374.990000000018,9.509615032080676,300.0,105709.62999999987,96.89241979835002,330.52
2066,1242,9719.959999999985,7.826054750402564,200.0,116065.57999999994,93.45054750402572,246.77
2067,1518,12003.380000000028,7.886583442838389,100.0,84860.74999999975,55.7560775295662,137.99
2068,1290,11899.140000000014,9.202737819025533,300.0,122735.77999999981,94.92326372776473,303.68
2069,1611,12248.220000000008,7.588736059479559,200.0,97549.52999999978,60.439609665427376,210.89
2070,973,6599.780000000026,6.7482413087934825,200.0,82781.82000000002,84.64398773006137,248.58
2071,861,6104.8800000000165,7.0495150115473635,200.0,65223.81,75.3161778290993,299.84
2072,1856,9793.08000000006,5.273602584814249,111.93,95856.86000000016,51.61920301561667,128.42
2073,1643,8370.330000000027,5.088346504559287,100.0,81526.44000000019,49.56014589665665,115.94
2076,1768,12849.050000000036,7.247067117879321,200.0,188018.4299999998,106.045363790186,250.99
2077,1478,10186.840000000031,6.892313937753742,200.0,160352.92999999973,108.49318673883609,244.47
2078,714,7224.250000000009,10.08973463687152,216.17,56443.40000000007,78.83156424581016,210.76
2079,878,7727.559999999994,8.791308304891915,300.0,78285.56999999986,89.06208191126264,305.05
2088,2042,12360.83000000011,6.0326159102001515,300.0,280837.1500000004,137.060590531967,333.35
2089,2155,13556.360000000095,6.273188338732113,300.0,319165.5699999995,147.69346136048102,377.54
2090,1851,11055.55000000007,5.956654094827624,200.0,90369.0999999997,48.690247844827425,205.0
2091,1285,9680.160000000025,7.515652173913063,200.0,50627.99999999998,39.30745341614905,203.08
2092,1372,8167.170000000038,5.884128242074955,200.0,229064.02999999968,165.03172190201707,978.09
2093,1214,8159.180000000016,6.687852459016407,150.0,64915.33999999993,53.209295081967156,171.62
2094,1529,13638.48000000005,8.885003257329023,600.0,373000.26999999955,242.99691856677495,659.73
2095,1314,12999.559999999998,9.870584662110856,500.0,180262.93999999986,136.87391040242966,522.92
2096,1274,7142.260000000101,5.606169544741053,500.0,318537.1199999993,250.02913657770745,692.93
2097,1192,4695.010000000075,3.9387667785235525,500.0,207811.50999999998,174.33851510067112,502.17
2100,1621,11847.160000000109,7.259289215686342,500.0,446423.37000000064,273.54373161764744,631.55
2101,1562,11559.43000000011,7.386217252396236,600.0,421177.6799999997,269.1231182108624,622.53
2102,1239,12084.39,9.753341404358354,200.0,74000.31000000027,59.725835351089806,201.57
2103,1099,10231.209999999975,9.30956323930844,200.0,72147.48000000001,65.64829845313923,229.4
2110,1466,7588.360000000044,5.172706203135681,200.0,89410.44000000002,60.9478118609407,214.95
2111,18,96.1,5.338888888888889,30.0,370.0799999999999,20.559999999999995,33.96
2112,1233,8506.329999999984,6.88771659919027,200.0,140464.06000000032,113.73608097166017,283.26
2113,1340,9886.520000000026,7.37800000000002,300.0,137557.48999999967,102.65484328358184,300.35
2122,1049,12239.560000000005,11.63456273764259,300.0,107112.06999999961,101.81755703422017,314.77
2123,1239,12199.779999999997,9.822689210950077,200.0,124880.10000000017,100.54758454106293,307.12
2124,1174,7627.710000000022,6.491668085106402,300.0,91352.56000000011,77.74685957446819,313.33
2125,866,7732.27000000001,8.85712485681559,500.0,90251.13,103.3804467353952,500.79
2126,1797,7044.560000000068,3.9136444444444822,100.0,117723.01999999979,65.40167777777766,143.73
2127,1467,8406.220000000054,5.71462950373899,100.0,105520.23999999983,71.73367777022422,215.23
2128,1360,8820.970000000043,6.466986803519093,500.0,97258.79999999983,71.30410557184739,534.92
